C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_04_861.jpg,,,0.06866953,0.4,0,30.03842
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_04_931.jpg,,,0.06866953,0.4,0,30.0384
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_001.jpg,,,0.06866953,0.4,0,30.03834
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_071.jpg,,,0.06866953,0.4,0,30.0383
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_141.jpg,,,0.06866953,0.4,0,30.03818
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_211.jpg,,,0.06866953,0.4,0,30.03828
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_282.jpg,,,0.06866953,0.4,0,30.03827
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_352.jpg,,,0.06866953,0.4,0,30.03827
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_424.jpg,,,0.06866953,0.4,0,30.03826
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_496.jpg,,,0.06866953,0.4,0,30.03827
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_570.jpg,,,0.06866953,0.4,0,30.03826
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_644.jpg,,,0.06866953,0.4,0,30.03826
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_717.jpg,,,0.06866953,0.4,0,30.03827
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_789.jpg,,,0.06866953,0.4,0,30.0383
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_862.jpg,,,0.06866953,0.4,0,30.03825
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_05_934.jpg,,,0.06866953,0.4,0,30.03825
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_06_005.jpg,,,0.06866953,0.4,0,30.03819
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_06_080.jpg,,,0.06866953,0.4,0,30.03827
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_06_152.jpg,,,0.06866953,0.4,0,30.03827
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_06_225.jpg,,,0.06866953,0.4,0,30.03826
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_06_300.jpg,,,0.07296138,0.4,0,30.0382
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_06_375.jpg,,,0.08583691,0.4,0,30.03791
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_06_449.jpg,,,0.0944206,0.4,0,30.03784
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_50_06_522.jpg,,,0.0944206,0.4,0,30.03818
